strategy_id,strategy_base_id,strategy_name,strategy_base_name,strategy_kind,pool_id,pool_name,sample_start,sample_end,sample_tag,sample_label,sample_short_label,is_primary_sample,stock_count,base_weight_method,base_weight_name,core_source_mode,core_source_name,core_ratio,explore_ratio,pure_core_max_holdings,total_return,cagr,max_drawdown,annual_volatility,sharpe_ratio,monthly_win_rate,average_annual_turnover,cumulative_trading_cost
core_explore_80_20_total_mv_winner_core__share_18_82_hold_2_8_ramp68_cost_guard__since_2017_01,core_explore_80_20_total_mv_winner_core__share_18_82_hold_2_8_ramp68_cost_guard,核心80_探索20_总市值底座_胜出者核心__比例18/82(2+8 分步加仓68成本防守) (2017-01 起),核心80_探索20_总市值底座_胜出者核心__比例18/82(2+8 分步加仓68成本防守),core_explore,core_explore_seed,Path1/3 核心-探索-种子共用池,2017-01-01,2026-08-03,since_2017_01,2017-01 起,2017-01,False,1708,total_mv,总市值底座,winner_core,胜出者核心,0.80000000,0.20000000,0,2.76343484,0.14828366,-0.35309998,0.25678118,0.67548951,0.53043478,2.73471174,0.06635973
core_explore_80_20_total_mv_winner_core__share_24_76_hold_2_8_ramp62_cost_guard__since_2017_01,core_explore_80_20_total_mv_winner_core__share_24_76_hold_2_8_ramp62_cost_guard,核心80_探索20_总市值底座_胜出者核心__比例24/76(2+8 分步加仓62成本防守) (2017-01 起),核心80_探索20_总市值底座_胜出者核心__比例24/76(2+8 分步加仓62成本防守),core_explore,core_explore_seed,Path1/3 核心-探索-种子共用池,2017-01-01,2026-08-11,since_2017_01,2017-01 起,2017-01,False,1708,total_mv,总市值底座,winner_core,胜出者核心,0.80000000,0.20000000,0,2.69649658,0.14577938,-0.33896819,0.25678662,0.63116802,0.52173913,2.74538210,0.06039269
core_explore_80_20_total_mv_winner_core__share_22_78_hold_2_8_ramp64_cost_guard__since_2017_01,core_explore_80_20_total_mv_winner_core__share_22_78_hold_2_8_ramp64_cost_guard,核心80_探索20_总市值底座_胜出者核心__比例22/78(2+8 分步加仓64成本防守) (2017-01 起),核心80_探索20_总市值底座_胜出者核心__比例22/78(2+8 分步加仓64成本防守),core_explore,core_explore_seed,Path1/3 核心-探索-种子共用池,2017-01-01,2026-08-10,since_2017_01,2017-01 起,2017-01,False,1708,total_mv,总市值底座,winner_core,胜出者核心,0.80000000,0.20000000,0,2.69470853,0.14576610,-0.33931952,0.25645674,0.62858110,0.53043478,2.74001421,0.05999958
core_explore_80_20_total_mv_winner_core__aggr_01_99_prom2_core_6_1_cash_off_and_cap90_weekly__since_2017_01,core_explore_80_20_total_mv_winner_core__aggr_01_99_prom2_core_6_1_cash_off_and_cap90_weekly,"核心80_探索20_总市值底座_胜出者核心__进攻1/99 晋升2只(核心6-1动量, 熊市空仓 and, 单票90%, 单周) (2017-01 起)","核心80_探索20_总市值底座_胜出者核心__进攻1/99 晋升2只(核心6-1动量, 熊市空仓 and, 单票90%, 单周)",core_explore,core_explore_seed,Path1/3 核心-探索-种子共用池,2017-01-01,2026-07-24,since_2017_01,2017-01 起,2017-01,False,1707,total_mv,总市值底座,winner_core,胜出者核心,0.80000000,0.20000000,0,2.58168558,0.14530555,-0.41843558,0.33366829,0.56932438,0.28425358,7.55296542,0.19339859
core_explore_80_20_total_mv_winner_core__share_20_80_hold_2_8_ramp66_cost_guard__since_2017_01,core_explore_80_20_total_mv_winner_core__share_20_80_hold_2_8_ramp66_cost_guard,核心80_探索20_总市值底座_胜出者核心__比例20/80(2+8 分步加仓66成本防守) (2017-01 起),核心80_探索20_总市值底座_胜出者核心__比例20/80(2+8 分步加仓66成本防守),core_explore,core_explore_seed,Path1/3 核心-探索-种子共用池,2017-01-01,2026-08-03,since_2017_01,2017-01 起,2017-01,False,1708,total_mv,总市值底座,winner_core,胜出者核心,0.80000000,0.20000000,0,2.61655427,0.14352438,-0.35252209,0.25671036,0.65876655,0.53043478,2.73942270,0.06366620
core_explore_80_20_equal_weight_winner_core__aggr_08_92_prom6_core_6_1_full_risk_cap60_weekly__since_2017_01,core_explore_80_20_equal_weight_winner_core__aggr_08_92_prom6_core_6_1_full_risk_cap60_weekly,"核心80_探索20_等权底座_胜出者核心__进攻8/92 晋升6只(核心6-1动量, 满风险, 单票60%, 单周) (2017-01 起)","核心80_探索20_等权底座_胜出者核心__进攻8/92 晋升6只(核心6-1动量, 满风险, 单票60%, 单周)",core_explore,core_explore_seed,Path1/3 核心-探索-种子共用池,2017-01-01,2026-07-03,since_2017_01,2017-01 起,2017-01,False,1707,equal_weight,等权底座,winner_core,胜出者核心,0.80000000,0.20000000,0,2.49153887,0.14314303,-0.59101425,0.32031001,0.57668295,0.51851852,12.52485393,0.34222253
core_explore_80_20_equal_weight_winner_core__aggr_08_92_prom6_cost_guard_cap52_hold6_turn04_exit96_risk18_weekly__since_2017_01,core_explore_80_20_equal_weight_winner_core__aggr_08_92_prom6_cost_guard_cap52_hold6_turn04_exit96_risk18_weekly,"核心80_探索20_等权底座_胜出者核心__进攻8/92 晋升6只(成本压力熊市18%, 单票52%, 持有6周, 换手4%, 出场96%, 单周) (2017-01 起)","核心80_探索20_等权底座_胜出者核心__进攻8/92 晋升6只(成本压力熊市18%, 单票52%, 持有6周, 换手4%, 出场96%, 单周)",core_explore,core_explore_seed,Path1/3 核心-探索-种子共用池,2017-01-01,2026-06-09,since_2017_01,2017-01 起,2017-01,False,1679,equal_weight,等权底座,winner_core,胜出者核心,0.80000000,0.20000000,0,2.45848156,0.14292216,-0.20907902,0.15822558,0.92377713,0.52173913,1.35237156,0.02985140
core_explore_80_20_equal_weight_winner_core__aggr_08_92_prom6_cash_off_and_cap60_hold3_turn08_exit92_weekly__since_2017_01,core_explore_80_20_equal_weight_winner_core__aggr_08_92_prom6_cash_off_and_cap60_hold3_turn08_exit92_weekly,"核心80_探索20_等权底座_胜出者核心__进攻8/92 晋升6只(熊市空仓and, 单票60%, 持有3周, 换手8%, 出场92%, 单周) (2017-01 起)","核心80_探索20_等权底座_胜出者核心__进攻8/92 晋升6只(熊市空仓and, 单票60%, 持有3周, 换手8%, 出场92%, 单周)",core_explore,core_explore_seed,Path1/3 核心-探索-种子共用池,2017-01-01,2026-06-26,since_2017_01,2017-01 起,2017-01,False,1679,equal_weight,等权底座,winner_core,胜出者核心,0.80000000,0.20000000,0,2.46784330,0.14262384,-0.26104030,0.21805515,0.72050631,0.28247423,3.40002754,0.07285056
core_explore_80_20_total_mv_winner_core__aggr_08_92_prom6_core_6_1_full_risk_cap60_weekly__since_2017_01,core_explore_80_20_total_mv_winner_core__aggr_08_92_prom6_core_6_1_full_risk_cap60_weekly,"核心80_探索20_总市值底座_胜出者核心__进攻8/92 晋升6只(核心6-1动量, 满风险, 单票60%, 单周) (2017-01 起)","核心80_探索20_总市值底座_胜出者核心__进攻8/92 晋升6只(核心6-1动量, 满风险, 单票60%, 单周)",core_explore,core_explore_seed,Path1/3 核心-探索-种子共用池,2017-01-01,2026-07-17,since_2017_01,2017-01 起,2017-01,False,1707,total_mv,总市值底座,winner_core,胜出者核心,0.80000000,0.20000000,0,2.38605495,0.13878779,-0.56278619,0.32481165,0.56254335,0.52459016,12.04419593,0.31889797
core_explore_80_20_equal_weight_winner_core__aggr_05_95_prom3_weekly_alpha_pullback_risk40_cap55_hold4_turn18_weekly__since_2017_01,core_explore_80_20_equal_weight_winner_core__aggr_05_95_prom3_weekly_alpha_pullback_risk40_cap55_hold4_turn18_weekly,"核心80_探索20_等权底座_胜出者核心__进攻5/95 晋升3只(周频Alpha回踩, 熊市40%, 单票55%, 持有4周, 换手18%, 单周) (2017-01 起)","核心80_探索20_等权底座_胜出者核心__进攻5/95 晋升3只(周频Alpha回踩, 熊市40%, 单票55%, 持有4周, 换手18%, 单周)",core_explore,core_explore_seed,Path1/3 核心-探索-种子共用池,2017-01-01,2026-06-26,since_2017_01,2017-01 起,2017-01,False,1679,equal_weight,等权底座,winner_core,胜出者核心,0.80000000,0.20000000,0,2.31046312,0.13694813,-0.39401377,0.24289767,0.65005473,0.51546392,6.08786151,0.14321646
core_explore_80_20_equal_weight_winner_core__aggr_08_92_prom6_cost_guard_cap46_hold5_turn04_exit94_risk14_weekly_return_recovery_v7_weekly__since_2017_01,core_explore_80_20_equal_weight_winner_core__aggr_08_92_prom6_cost_guard_cap46_hold5_turn04_exit94_risk14_weekly_return_recovery_v7_weekly,"核心80_探索20_等权底座_胜出者核心__进攻8/92 晋升6只(周频收益恢复v7, 熊市14%, 单票46%, 持有5周, 换手4%, 出场94%) (2017-01 起)","核心80_探索20_等权底座_胜出者核心__进攻8/92 晋升6只(周频收益恢复v7, 熊市14%, 单票46%, 持有5周, 换手4%, 出场94%)",core_explore,core_explore_seed,Path1/3 核心-探索-种子共用池,2017-01-01,2026-08-07,since_2017_01,2017-01 起,2017-01,False,1708,equal_weight,等权底座,winner_core,胜出者核心,0.80000000,0.20000000,0,2.16312255,0.12970602,-0.22222355,0.17004464,0.80216744,0.52342159,1.30953089,0.02917012
core_explore_80_20_total_mv_winner_core__aggr_05_95_prom7_core_multifactor_balanced__since_2017_01,core_explore_80_20_total_mv_winner_core__aggr_05_95_prom7_core_multifactor_balanced,核心80_探索20_总市值底座_胜出者核心__进攻5/95 晋升7只(多因子均衡) (2017-01 起),核心80_探索20_总市值底座_胜出者核心__进攻5/95 晋升7只(多因子均衡),core_explore,core_explore_seed,Path1/3 核心-探索-种子共用池,2017-01-01,2026-07-24,since_2017_01,2017-01 起,2017-01,False,1707,total_mv,总市值底座,winner_core,胜出者核心,0.80000000,0.20000000,0,2.16923665,0.12790762,-0.31370722,0.23432126,0.63274269,0.49565217,2.88009548,0.07241657
core_explore_80_20_equal_weight_winner_core__aggr_03_97_prom2_weekly_alpha_pullback_cost_guard_cap58_hold6_turn04_exit90_weekly__since_2017_01,core_explore_80_20_equal_weight_winner_core__aggr_03_97_prom2_weekly_alpha_pullback_cost_guard_cap58_hold6_turn04_exit90_weekly,"核心80_探索20_等权底座_胜出者核心__进攻3/97 晋升2只(周频Alpha回踩, 成本防守, 单票58%, 持有6周, 换手4%, 出场90%, 单周) (2017-01 起)","核心80_探索20_等权底座_胜出者核心__进攻3/97 晋升2只(周频Alpha回踩, 成本防守, 单票58%, 持有6周, 换手4%, 出场90%, 单周)",core_explore,core_explore_seed,Path1/3 核心-探索-种子共用池,2017-01-01,2026-07-03,since_2017_01,2017-01 起,2017-01,False,1707,equal_weight,等权底座,winner_core,胜出者核心,0.80000000,0.20000000,0,2.06614888,0.12736221,-0.31750106,0.23815172,0.62205908,0.49176955,2.90544977,0.06883251
core_explore_80_20_equal_weight_winner_core__aggr_08_92_prom6_cost_guard_cap28_hold10_turn04_exit94_risk04_weekly__since_2017_01,core_explore_80_20_equal_weight_winner_core__aggr_08_92_prom6_cost_guard_cap28_hold10_turn04_exit94_risk04_weekly,"核心80_探索20_等权底座_胜出者核心__进攻8/92 晋升6只(成本压力熊市4%, 单票28%, 持有10周, 换手4%, 出场94%, 单周) (2017-01 起)","核心80_探索20_等权底座_胜出者核心__进攻8/92 晋升6只(成本压力熊市4%, 单票28%, 持有10周, 换手4%, 出场94%, 单周)",core_explore,core_explore_seed,Path1/3 核心-探索-种子共用池,2017-01-01,2026-06-18,since_2017_01,2017-01 起,2017-01,False,1679,equal_weight,等权底座,winner_core,胜出者核心,0.80000000,0.20000000,0,1.95158858,0.12331579,-0.24581363,0.16756183,0.77795752,0.53925620,1.19625044,0.02614169
core_explore_80_20_total_mv_winner_core__aggr_10_90_prom6_cash_off__since_2017_01,core_explore_80_20_total_mv_winner_core__aggr_10_90_prom6_cash_off,核心80_探索20_总市值底座_胜出者核心__进攻10/90 晋升6只(熊市空仓) (2017-01 起),核心80_探索20_总市值底座_胜出者核心__进攻10/90 晋升6只(熊市空仓),core_explore,core_explore_seed,Path1/3 核心-探索-种子共用池,2017-01-01,2026-08-11,since_2017_01,2017-01 起,2017-01,False,1708,total_mv,总市值底座,winner_core,胜出者核心,0.80000000,0.20000000,0,1.98538053,0.12057898,-0.43064590,0.23412214,0.63218101,0.33913043,2.28479609,0.05827392
core_explore_80_20_total_mv_winner_core__aggr_08_92_prom6_core_6_1_full_risk_cap40_weekly__since_2017_01,core_explore_80_20_total_mv_winner_core__aggr_08_92_prom6_core_6_1_full_risk_cap40_weekly,"核心80_探索20_总市值底座_胜出者核心__进攻8/92 晋升6只(核心6-1动量, 满风险, 单票40%, 单周) (2017-01 起)","核心80_探索20_总市值底座_胜出者核心__进攻8/92 晋升6只(核心6-1动量, 满风险, 单票40%, 单周)",core_explore,core_explore_seed,Path1/3 核心-探索-种子共用池,2017-01-01,2026-07-17,since_2017_01,2017-01 起,2017-01,False,1707,total_mv,总市值底座,winner_core,胜出者核心,0.80000000,0.20000000,0,1.88215908,0.11940267,-0.56278619,0.32194775,0.51110264,0.51844262,12.14422695,0.27515432
core_explore_80_20_equal_weight_winner_core__aggr_08_92_prom6_cost_guard_cap28_hold12_turn03_exit96_risk04_weekly__since_2017_01,core_explore_80_20_equal_weight_winner_core__aggr_08_92_prom6_cost_guard_cap28_hold12_turn03_exit96_risk04_weekly,"核心80_探索20_等权底座_胜出者核心__进攻8/92 晋升6只(成本压力熊市4%, 单票28%, 持有12周, 换手3%, 出场96%, 单周) (2017-01 起)","核心80_探索20_等权底座_胜出者核心__进攻8/92 晋升6只(成本压力熊市4%, 单票28%, 持有12周, 换手3%, 出场96%, 单周)",core_explore,core_explore_seed,Path1/3 核心-探索-种子共用池,2017-01-01,2026-06-18,since_2017_01,2017-01 起,2017-01,False,1679,equal_weight,等权底座,winner_core,胜出者核心,0.80000000,0.20000000,0,1.81390315,0.11756524,-0.23171505,0.14238905,0.85214218,0.52066116,0.99009539,0.02075331
core_explore_80_20_equal_weight_winner_core__aggr_08_92_prom6_cost_guard_cap52_hold6_turn04_exit98_risk16_weekly__since_2017_01,core_explore_80_20_equal_weight_winner_core__aggr_08_92_prom6_cost_guard_cap52_hold6_turn04_exit98_risk16_weekly,"核心80_探索20_等权底座_胜出者核心__进攻8/92 晋升6只(成本压力熊市16%, 单票52%, 持有6周, 换手4%, 出场98%, 单周) (2017-01 起)","核心80_探索20_等权底座_胜出者核心__进攻8/92 晋升6只(成本压力熊市16%, 单票52%, 持有6周, 换手4%, 出场98%, 单周)",core_explore,core_explore_seed,Path1/3 核心-探索-种子共用池,2017-01-01,2026-06-24,since_2017_01,2017-01 起,2017-01,False,1679,equal_weight,等权底座,winner_core,胜出者核心,0.80000000,0.20000000,0,1.73775442,0.11402748,-0.20222628,0.15710714,0.76620201,0.51546392,1.28631376,0.02701239
core_explore_80_20_equal_weight_winner_core__aggr_08_92_prom6_cost_guard_cap46_hold6_turn05_exit92_risk14_weekly_yield_repair_weekly__since_2017_01,core_explore_80_20_equal_weight_winner_core__aggr_08_92_prom6_cost_guard_cap46_hold6_turn05_exit92_risk14_weekly_yield_repair_weekly,"核心80_探索20_等权底座_胜出者核心__进攻8/92 晋升6只(成本压力熊市14%, 单票46%, 持有6周, 换手5%, 出场92%, 单周收益修复) (2017-01 起)","核心80_探索20_等权底座_胜出者核心__进攻8/92 晋升6只(成本压力熊市14%, 单票46%, 持有6周, 换手5%, 出场92%, 单周收益修复)",core_explore,core_explore_seed,Path1/3 核心-探索-种子共用池,2017-01-01,2026-07-03,since_2017_01,2017-01 起,2017-01,False,1707,equal_weight,等权底座,winner_core,胜出者核心,0.80000000,0.20000000,0,1.72604523,0.11326933,-0.28172375,0.19508733,0.64810328,0.51234568,1.95120005,0.04049530
core_explore_80_20_total_mv_winner_core__aggr_08_92_prom6_core_multifactor_quality_profitability_growth_trend_signal_quality_gate_cashguard_risk06_reconfirm__since_2017_01,core_explore_80_20_total_mv_winner_core__aggr_08_92_prom6_core_multifactor_quality_profitability_growth_trend_signal_quality_gate_cashguard_risk06_reconfirm,核心80_探索20_总市值底座_胜出者核心__进攻8/92 晋升6只(多因子质量盈利成长趋势信号质量门槛现金守门风险6再确认) (2017-01 起),核心80_探索20_总市值底座_胜出者核心__进攻8/92 晋升6只(多因子质量盈利成长趋势信号质量门槛现金守门风险6再确认),core_explore,core_explore_seed,Path1/3 核心-探索-种子共用池,2017-01-01,2026-07-03,since_2017_01,2017-01 起,2017-01,False,1707,total_mv,总市值底座,winner_core,胜出者核心,0.80000000,0.20000000,0,1.79376845,0.11316361,-0.15075250,0.18306920,0.67525999,0.51304348,2.48245434,0.05771930
core_explore_80_20_total_mv_winner_core__aggr_08_92_prom6_core_multifactor_momentum_quality_industry_signal_gate_cashguard_risk18_v8__since_2017_01,core_explore_80_20_total_mv_winner_core__aggr_08_92_prom6_core_multifactor_momentum_quality_industry_signal_gate_cashguard_risk18_v8,核心80_探索20_总市值底座_胜出者核心__进攻8/92 晋升6只(多因子动量质量行业信号门槛现金守门风险18v8) (2017-01 起),核心80_探索20_总市值底座_胜出者核心__进攻8/92 晋升6只(多因子动量质量行业信号门槛现金守门风险18v8),core_explore,core_explore_seed,Path1/3 核心-探索-种子共用池,2017-01-01,2026-07-17,since_2017_01,2017-01 起,2017-01,False,1707,total_mv,总市值底座,winner_core,胜出者核心,0.80000000,0.20000000,0,1.79142064,0.11306595,-0.28138143,0.21451422,0.60827230,0.50434783,2.69118003,0.06588070
core_explore_80_20_equal_weight_winner_core__aggr_03_97_prom2_weekly_alpha_pullback_cashoff_cap58_hold10_turn02_exit94_weekly__since_2017_01,core_explore_80_20_equal_weight_winner_core__aggr_03_97_prom2_weekly_alpha_pullback_cashoff_cap58_hold10_turn02_exit94_weekly,"核心80_探索20_等权底座_胜出者核心__进攻3/97 晋升2只(周频Alpha回踩, 熊市空仓, 单票58%, 持有10周, 换手2%, 出场94%, 单周) (2017-01 起)","核心80_探索20_等权底座_胜出者核心__进攻3/97 晋升2只(周频Alpha回踩, 熊市空仓, 单票58%, 持有10周, 换手2%, 出场94%, 单周)",core_explore,core_explore_seed,Path1/3 核心-探索-种子共用池,2017-01-01,2026-08-06,since_2017_01,2017-01 起,2017-01,False,1708,equal_weight,等权底座,winner_core,胜出者核心,0.80000000,0.20000000,0,1.72701634,0.11209550,-0.35783257,0.24441850,0.55375257,0.26680244,1.66802421,0.04154365
core_explore_80_20_equal_weight_winner_core__aggr_08_92_prom6_cost_guard_cap58_hold4_turn04_exit92_risk25_weekly__since_2017_01,core_explore_80_20_equal_weight_winner_core__aggr_08_92_prom6_cost_guard_cap58_hold4_turn04_exit92_risk25_weekly,"核心80_探索20_等权底座_胜出者核心__进攻8/92 晋升6只(成本压力熊市25%, 单票58%, 持有4周, 换手4%, 出场92%, 单周) (2017-01 起)","核心80_探索20_等权底座_胜出者核心__进攻8/92 晋升6只(成本压力熊市25%, 单票58%, 持有4周, 换手4%, 出场92%, 单周)",core_explore,core_explore_seed,Path1/3 核心-探索-种子共用池,2017-01-01,2026-06-26,since_2017_01,2017-01 起,2017-01,False,1679,equal_weight,等权底座,winner_core,胜出者核心,0.80000000,0.20000000,0,1.69256499,0.11204129,-0.23196158,0.16100124,0.74039275,0.50721649,1.50388359,0.03148191
